0.0, 1
0.048895306808489226, 2
0.09779061361697845, 3
0.1466859204254677, 4
0.1955812272339569, 5
0.24447653404244613, 6
0.2933718408509354, 7
0.3422671476594246, 8
0.39116245446791387, 9
0.4400577612764031, 10
0.48895306808489236, 11
0.5378483748933816, 12
0.5867436817018707, 13
0.6356389885103599, 14
0.6845342953188491, 15
0.7334296021273383, 16
0.7823249089358275, 17
0.8312202157443167, 18
0.8801155225528059, 19
0.9290108293612951, 20
0.9779061361697843, 21
1.0268014429782735, 22
1.0754524896662676, 23
1.1241035363542617, 24
1.1727545830422559, 25
1.22140562973025, 26
1.2700566764182442, 27
1.3187077231062383, 28
1.3673587697942324, 29
1.4160098164822266, 30
1.4646608631702207, 31
1.5133119098582148, 32
1.561962956546209, 33
1.6106140032342031, 34
1.6592650499221973, 35
1.7079160966101914, 36
1.7565671432981855, 37
1.8052181899861797, 38
1.8538692366741738, 39
1.902520283362168, 40
1.951171330050162, 41
1.9998223767381562, 42
2.04847342342615, 43
2.105911613244788, 44
2.163349803063426, 45
2.220787992882064, 46
2.278226182700702, 47
2.3356643725193402, 48
2.3931025623379782, 49
2.4505407521566163, 50
2.5079789419752543, 51
2.5654171317938923, 52
2.6228553216125303, 53
2.6802935114311683, 54
2.7377317012498064, 55
2.7951698910684444, 56
2.8526080808870824, 57
2.9100462707057204, 58
2.9674844605243584, 59
3.0249226503429965, 60
3.071684188155659, 61
3.1184457259683214, 62
3.165207263780984, 63
3.2119688015936463, 64
3.2587303394063087, 65
3.305491877218971, 66
3.3522534150316337, 67
3.399014952844296, 68
3.4457764906569586, 69
3.492538028469621, 70
3.5392995662822835, 71
3.586061104094946, 72
3.6328226419076084, 73
3.679584179720271, 74
3.7263457175329333, 75
3.7731072553455958, 76
3.8198687931582582, 77
3.8666303309709207, 78
3.913391868783583, 79
3.9601534065962456, 80
4.006914944408908, 81
4.049977908095403, 82
4.093040871781898, 83
4.1361038354683926, 84
4.1791667991548875, 85
4.2222297628413825, 86
4.2652927265278775, 87
4.3083556902143725, 88
4.3514186539008675, 89
4.394481617587362, 90
4.437544581273857, 91
4.480607544960352, 92
4.523670508646847, 93
4.566733472333342, 94
4.609796436019837, 95
4.652859399706332, 96
4.695922363392827, 97
4.738985327079322, 98
4.782048290765817, 99
4.825111254452312, 100
4.868174218138807, 101
4.911237181825302, 102
4.954300145511797, 103
4.997363109198292, 104
5.040426072884787, 105
5.086495694106722, 106
5.132565315328656, 107
5.178634936550591, 108
5.224704557772525, 109
5.2707741789944595, 110
5.316843800216394, 111
5.3629134214383285, 112
5.408983042660263, 113
5.4550526638821975, 114
5.501122285104132, 115
5.547191906326066, 116
5.593261527548001, 117
5.639331148769935, 118
5.68540076999187, 119
5.731470391213804, 120
5.777540012435739, 121
5.823609633657673, 122
5.869679254879608, 123
5.915748876101542, 124
5.961818497323477, 125
6.007888118545411, 126
6.05023725274191, 127
6.092586386938409, 128
6.134935521134908, 129
6.177284655331407, 130
6.219633789527906, 131
6.261982923724405, 132
6.304332057920904, 133
6.346681192117403, 134
6.389030326313902, 135
6.431379460510401, 136
6.4737285947069, 137
6.516077728903399, 138
6.558426863099898, 139
6.600775997296397, 140
6.643125131492896, 141
6.685474265689395, 142
6.727823399885894, 143
6.770172534082393, 144
6.812521668278892, 145
6.854870802475391, 146
6.89721993667189, 147
6.939569070868389, 148
6.981918205064888, 149
7.024267339261387, 150
7.072723185399065, 151
7.121179031536743, 152
7.1696348776744205, 153
7.218090723812098, 154
7.266546569949776, 155
7.315002416087454, 156
7.363458262225132, 157
7.41191410836281, 158
7.460369954500488, 159
7.508825800638165, 160
7.557281646775843, 161
7.605737492913521, 162
7.654193339051199, 163
7.702649185188877, 164
7.751105031326555, 165
7.799560877464232, 166
7.84801672360191, 167
7.896472569739588, 168
7.944928415877266, 169
7.993384262014944, 170
8.041840108152622, 171
8.091370762481073, 172
8.140901416809525, 173
8.190432071137977, 174
8.239962725466428, 175
8.28949337979488, 176
8.339024034123332, 177
8.388554688451784, 178
8.438085342780235, 179
8.487615997108687, 180
8.537146651437139, 181
8.58667730576559, 182
8.636207960094042, 183
8.685738614422494, 184
8.735269268750946, 185
8.784799923079397, 186
8.834330577407849, 187
8.8838612317363, 188
8.933391886064753, 189
8.982922540393204, 190
9.032453194721656, 191
9.084498367019252, 192
9.136543539316849, 193
9.188588711614445, 194
9.240633883912041, 195
9.292679056209638, 196
9.344724228507234, 197
9.39676940080483, 198
9.448814573102426, 199
9.500859745400023, 200
9.552904917697619, 201
9.604950089995215, 202
9.656995262292812, 203
9.709040434590408, 204
9.761085606888004, 205
9.8131307791856, 206
9.865175951483197, 207
9.917221123780793, 208
9.96926629607839, 209
10.021311468375986, 210
10.06432631025327, 211
10.107341152130553, 212
10.150355994007837, 213
10.193370835885121, 214
10.236385677762405, 215
10.279400519639688, 216
10.322415361516972, 217
10.365430203394256, 218
10.40844504527154, 219
10.451459887148824, 220
10.494474729026107, 221
10.537489570903391, 222
10.580504412780675, 223
10.623519254657959, 224
10.666534096535242, 225
10.709548938412526, 226
10.75256378028981, 227
10.795578622167094, 228
10.838593464044378, 229
10.881608305921661, 230
10.924623147798945, 231
10.967637989676229, 232
11.010652831553513, 233
11.061839272734503, 234
11.113025713915492, 235
11.164212155096482, 236
11.215398596277472, 237
11.266585037458462, 238
11.317771478639452, 239
11.368957919820442, 240
11.420144361001432, 241
11.471330802182422, 242
11.522517243363412, 243
11.573703684544402, 244
11.624890125725392, 245
11.676076566906382, 246
11.727263008087371, 247
11.778449449268361, 248
